CustomerID,TotalSpent,TotalOrders,TotalQuantity,LastPurchase,FirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15172,1624.05,5,1611,2011-12-01 11:51:00,2011-04-17 11:56:00,8,5,1624.05,5,4,4,13,VIP
15174,135.75,1,145,2011-01-21 09:06:00,2011-01-21 09:06:00,322,1,135.75,1,1,1,3,Lost
15175,224.14,1,454,2011-09-29 11:31:00,2011-09-29 11:31:00,71,1,224.14,3,1,1,5,At Risk
15178,40.5,1,30,2011-03-24 15:12:00,2011-03-24 15:12:00,259,1,40.5,1,1,1,3,Lost
15179,2206.95,5,1938,2011-11-21 12:53:00,2011-01-24 13:48:00,17,5,2206.95,4,4,5,13,VIP
15180,87.5,1,36,2010-12-07 14:57:00,2010-12-07 14:57:00,366,1,87.5,1,1,1,3,Lost
15181,689.4799999999999,3,544,2011-10-04 13:58:00,2011-03-15 12:03:00,65,3,689.4799999999999,3,3,3,9,Potential Loyal
15182,622.85,2,253,2011-07-08 13:37:00,2011-03-16 12:42:00,153,2,622.85,2,3,3,8,Potential Loyal
15184,402.2,2,199,2011-11-10 13:41:00,2011-06-02 12:06:00,28,2,402.2,4,3,2,9,Potential Loyal
15185,310.62,1,666,2011-09-30 14:06:00,2011-09-30 14:06:00,69,1,310.62,3,1,2,6,At Risk
15186,411.41,2,215,2011-11-25 14:58:00,2011-06-24 14:54:00,13,2,411.41,4,3,2,9,Potential Loyal
15187,4777.18,16,1887,2011-12-08 11:56:00,2011-05-11 13:49:00,1,16,4777.18,5,5,5,15,VIP
15189,16225.39,41,6149,2011-12-08 13:22:00,2011-01-11 12:29:00,0,41,16225.39,5,5,5,15,VIP
15192,1044.32,3,918,2011-08-12 11:41:00,2010-12-09 14:56:00,119,3,1044.32,2,3,4,9,Potential Loyal
15193,499.32,1,144,2011-10-10 08:23:00,2011-10-10 08:23:00,60,1,499.32,3,1,3,7,Potential Loyal
15194,7616.53,15,5703,2011-12-06 15:10:00,2010-12-06 15:00:00,2,15,7616.53,5,5,5,15,VIP
15195,3861.0,1,1404,2011-12-07 12:20:00,2011-12-07 12:20:00,2,1,3861.0,5,1,5,11,Loyal
15197,1079.6100000000001,3,469,2011-11-29 10:00:00,2010-12-16 18:01:00,10,3,1079.6100000000001,5,3,4,12,Loyal
15198,193.64,2,120,2011-09-08 14:42:00,2011-08-07 15:16:00,91,2,193.64,2,3,1,6,At Risk
15199,1268.7,4,396,2011-10-11 15:12:00,2011-02-04 14:04:00,58,4,1268.7,3,4,4,11,Loyal
15201,1236.54,5,1210,2011-09-13 14:53:00,2011-04-06 14:02:00,86,5,1236.54,2,4,4,10,Loyal
15203,1827.8,6,1753,2011-11-14 08:16:00,2011-02-01 12:29:00,25,6,1827.8,4,5,4,13,VIP
15204,316.58,1,258,2010-12-17 13:49:00,2010-12-17 13:49:00,356,1,316.58,1,1,2,4,Lost
15205,653.24,2,378,2011-09-15 19:36:00,2011-08-04 16:07:00,84,2,653.24,2,3,3,8,Potential Loyal
15206,420.29999999999995,4,162,2011-11-29 13:41:00,2011-03-09 08:59:00,9,4,420.29999999999995,5,4,2,11,Loyal
15208,870.12,5,316,2011-12-08 17:24:00,2010-12-21 13:03:00,0,5,870.12,5,4,3,12,Loyal
15210,331.18,1,228,2011-04-28 16:11:00,2011-04-28 16:11:00,224,1,331.18,1,1,2,4,Lost
15211,894.4100000000001,2,240,2011-10-10 13:31:00,2010-12-09 16:08:00,59,2,894.4100000000001,3,3,3,9,Potential Loyal
15212,101.8,1,36,2011-04-12 13:45:00,2011-04-12 13:45:00,240,1,101.8,1,1,1,3,Lost
15213,328.35,2,272,2011-01-25 12:21:00,2011-01-14 11:05:00,318,2,328.35,1,3,2,6,At Risk
15214,1661.44,8,1254,2011-12-08 12:07:00,2011-04-11 09:46:00,1,8,1661.44,5,5,4,14,VIP
15215,734.94,3,225,2011-10-24 11:41:00,2011-09-04 12:24:00,46,3,734.94,3,3,3,9,Potential Loyal
15216,96.6,1,28,2011-09-13 11:41:00,2011-09-13 11:41:00,87,1,96.6,2,1,1,4,Lost
15218,5756.89,11,3329,2011-11-29 11:48:00,2011-01-25 11:20:00,10,11,5756.89,5,5,5,15,VIP
15219,305.75,1,45,2011-06-16 16:57:00,2011-06-16 16:57:00,175,1,305.75,2,1,2,5,At Risk
15220,1778.96,6,1393,2011-10-19 12:39:00,2011-03-04 10:24:00,51,6,1778.96,3,5,4,12,Loyal
15221,403.25,1,43,2010-12-08 13:08:00,2010-12-08 13:08:00,365,1,403.25,1,1,2,4,Lost
15222,585.0,1,440,2011-01-25 08:03:00,2011-01-25 08:03:00,318,1,585.0,1,1,3,5,At Risk
15223,755.75,2,213,2011-04-28 11:31:00,2011-04-04 12:17:00,225,2,755.75,1,3,3,7,Potential Loyal
15224,322.08,2,152,2010-12-16 15:02:00,2010-12-12 12:34:00,357,2,322.08,1,3,2,6,At Risk
15225,409.40000000000003,1,226,2011-04-19 14:51:00,2011-04-19 14:51:00,233,1,409.40000000000003,1,1,2,4,Lost
15226,154.41,1,71,2011-02-02 11:41:00,2011-02-02 11:41:00,310,1,154.41,1,1,1,3,Lost
15227,1219.4,5,750,2011-11-03 11:59:00,2011-01-26 15:31:00,36,5,1219.4,3,4,4,11,Loyal
15228,3386.71,4,2255,2011-10-04 13:56:00,2011-02-18 09:04:00,65,4,3386.71,3,4,5,12,Loyal
15230,429.6,2,351,2011-04-14 14:39:00,2011-04-13 11:04:00,238,2,429.6,1,3,2,6,At Risk
15232,612.06,2,686,2011-08-18 16:27:00,2011-07-22 12:21:00,112,2,612.06,2,3,3,8,Potential Loyal
15234,197.0,1,196,2011-03-08 08:53:00,2011-03-08 08:53:00,276,1,197.0,1,1,1,3,Lost
15235,2247.51,12,1324,2011-05-06 09:44:00,2010-12-01 17:22:00,217,12,2247.51,1,5,5,11,Loyal
15236,321.05,1,269,2011-02-14 10:52:00,2011-02-14 10:52:00,298,1,321.05,1,1,2,4,Lost
15237,1412.32,4,1071,2011-12-08 09:46:00,2011-04-26 15:04:00,1,4,1412.32,5,4,4,13,VIP
15238,1071.99,3,692,2011-11-10 14:28:00,2011-06-08 16:00:00,28,3,1071.99,4,3,4,11,Loyal
15239,780.59,2,594,2011-11-29 14:14:00,2011-09-22 09:53:00,9,2,780.59,5,3,3,11,Loyal
15240,1706.57,5,1369,2011-10-26 09:50:00,2011-02-01 08:23:00,44,5,1706.57,3,4,4,11,Loyal
15241,1756.44,8,1818,2011-10-04 09:05:00,2011-03-01 11:02:00,66,8,1756.44,3,5,4,12,Loyal
15243,316.68,1,185,2011-09-26 14:12:00,2011-09-26 14:12:00,73,1,316.68,2,1,2,5,At Risk
15244,631.57,2,405,2011-10-05 13:19:00,2011-04-05 15:12:00,64,2,631.57,3,3,3,9,Potential Loyal
15245,2515.84,3,1784,2011-07-28 18:56:00,2011-03-23 13:42:00,133,3,2515.84,2,3,5,10,Loyal
15246,514.15,2,247,2011-04-15 14:45:00,2010-12-16 09:46:00,237,2,514.15,1,3,3,7,Potential Loyal
15247,356.0,1,160,2011-08-09 12:52:00,2011-08-09 12:52:00,121,1,356.0,2,1,2,5,At Risk
15249,6688.46,13,3577,2011-11-08 11:45:00,2011-03-28 12:49:00,31,13,6688.46,4,5,5,14,VIP
15251,10484.99,11,6171,2011-11-30 15:02:00,2011-04-12 10:38:00,8,11,10484.99,5,5,5,15,VIP
15252,740.78,2,522,2011-11-03 13:30:00,2011-06-09 14:15:00,35,2,740.78,3,3,3,9,Potential Loyal
15253,918.1999999999999,5,866,2011-11-23 16:22:00,2011-06-23 12:19:00,15,5,918.1999999999999,4,4,3,11,Loyal
15254,300.36,1,275,2011-08-04 15:04:00,2011-08-04 15:04:00,126,1,300.36,2,1,2,5,At Risk
15255,890.85,1,489,2011-10-04 12:43:00,2011-10-04 12:43:00,66,1,890.85,3,1,3,7,Potential Loyal
15256,98.45,1,55,2011-07-14 11:47:00,2011-07-14 11:47:00,148,1,98.45,2,1,1,4,Lost
15257,317.15,1,46,2011-03-01 12:58:00,2011-03-01 12:58:00,282,1,317.15,1,1,2,4,Lost
15258,623.16,2,142,2011-06-24 12:30:00,2011-05-06 14:16:00,168,2,623.16,2,3,3,8,Potential Loyal
15260,1810.77,7,885,2011-08-31 13:55:00,2010-12-02 12:09:00,99,7,1810.77,2,5,4,11,Loyal
15261,254.82,1,270,2011-07-27 15:20:00,2011-07-27 15:20:00,134,1,254.82,2,1,2,5,At Risk
15262,178.95000000000002,1,73,2011-01-20 12:16:00,2011-01-20 12:16:00,323,1,178.95000000000002,1,1,1,3,Lost
15263,156.51,1,89,2011-08-25 10:26:00,2011-08-25 10:26:00,106,1,156.51,2,1,1,4,Lost
15264,393.74,1,265,2011-10-06 13:49:00,2011-10-06 13:49:00,63,1,393.74,3,1,2,6,At Risk
15265,1506.1200000000001,2,612,2011-07-11 14:46:00,2011-04-18 12:16:00,150,2,1506.1200000000001,2,3,4,9,Potential Loyal
15266,119.3,1,18,2011-01-05 13:40:00,2011-01-05 13:40:00,337,1,119.3,1,1,1,3,Lost
15267,1717.36,5,944,2011-11-17 15:59:00,2011-06-10 10:24:00,21,5,1717.36,4,4,4,12,Loyal
15269,408.8,1,26,2011-11-16 09:32:00,2011-11-16 09:32:00,23,1,408.8,4,1,2,7,Potential Loyal
15270,2379.49,7,1521,2011-11-24 09:24:00,2011-02-02 13:25:00,15,7,2379.49,4,5,5,14,VIP
15271,2493.34,15,1251,2011-12-02 14:11:00,2010-12-09 13:47:00,6,15,2493.34,5,5,5,15,VIP
15272,721.94,2,310,2011-10-13 12:59:00,2011-09-14 16:36:00,56,2,721.94,3,3,3,9,Potential Loyal
15274,716.57,2,619,2011-12-05 16:57:00,2011-11-21 14:17:00,3,2,716.57,5,3,3,11,Loyal
15275,615.14,1,498,2011-11-02 11:20:00,2011-11-02 11:20:00,37,1,615.14,3,1,3,7,Potential Loyal
15276,128.63,1,61,2011-10-04 16:39:00,2011-10-04 16:39:00,65,1,128.63,3,1,1,5,At Risk
15277,255.89999999999998,1,205,2011-10-24 10:08:00,2011-10-24 10:08:00,46,1,255.89999999999998,3,1,2,6,At Risk
15279,290.51,1,189,2010-12-20 10:48:00,2010-12-20 10:48:00,354,1,290.51,1,1,2,4,Lost
15280,113.12,1,154,2011-06-20 17:14:00,2011-06-20 17:14:00,171,1,113.12,2,1,1,4,Lost
15281,2332.15,9,1211,2011-10-12 09:10:00,2011-01-10 15:51:00,58,9,2332.15,3,5,5,13,VIP
15286,240.55,1,55,2011-10-21 11:08:00,2011-10-21 11:08:00,49,1,240.55,3,1,1,5,At Risk
15287,486.69,2,433,2011-11-17 15:34:00,2011-09-30 12:30:00,21,2,486.69,4,3,2,9,Potential Loyal
15288,2306.52,5,775,2011-10-27 16:58:00,2010-12-09 13:59:00,42,5,2306.52,3,4,5,12,Loyal
15289,939.78,3,1008,2011-11-10 13:49:00,2011-04-04 12:44:00,28,3,939.78,4,3,4,11,Loyal
15290,7943.22,18,4501,2011-12-05 11:39:00,2010-12-15 16:03:00,4,18,7943.22,5,5,5,15,VIP
15291,4668.3,15,2103,2011-11-14 11:02:00,2010-12-01 09:32:00,25,15,4668.3,4,5,5,14,VIP
15292,178.39,1,55,2011-05-22 15:00:00,2011-05-22 15:00:00,200,1,178.39,1,1,1,3,Lost
15296,3672.86,6,1766,2011-10-20 11:47:00,2011-01-17 11:57:00,50,6,3672.86,3,5,5,13,VIP
15297,641.94,3,292,2011-11-29 16:32:00,2011-10-07 09:42:00,9,3,641.94,5,3,3,11,Loyal
15298,4799.9,12,3116,2011-12-07 17:17:00,2010-12-08 13:55:00,1,12,4799.9,5,5,5,15,VIP
15299,4507.01,7,2948,2011-10-03 14:19:00,2010-12-02 16:48:00,66,7,4507.01,3,5,5,13,VIP
15300,496.44,1,292,2011-10-06 17:08:00,2011-10-06 17:08:00,63,1,496.44,3,1,3,7,Potential Loyal
15301,5049.95,12,2751,2011-10-20 09:57:00,2010-12-06 12:21:00,50,12,5049.95,3,5,5,13,VIP
15303,574.02,1,248,2011-02-22 13:59:00,2011-02-22 13:59:00,289,1,574.02,1,1,3,5,At Risk
15304,694.4000000000001,8,104,2011-10-10 10:23:00,2010-12-06 11:42:00,60,8,694.4000000000001,3,5,3,11,Loyal
15306,1174.35,3,810,2011-10-06 12:56:00,2011-07-14 15:22:00,63,3,1174.35,3,3,4,10,Loyal
15307,205.3,1,37,2011-09-05 11:38:00,2011-09-05 11:38:00,95,1,205.3,2,1,1,4,Lost
15308,310.47,1,175,2011-03-10 13:08:00,2011-03-10 13:08:00,273,1,310.47,1,1,2,4,Lost
15311,60632.75,91,38147,2011-12-09 12:00:00,2010-12-01 09:41:00,0,91,60632.75,5,5,5,15,VIP
15312,924.85,4,516,2011-09-25 13:10:00,2010-12-20 12:51:00,74,4,924.85,2,4,3,9,Potential Loyal
15313,52.0,1,25,2011-08-21 16:02:00,2011-08-21 16:02:00,109,1,52.0,2,1,1,4,Lost
15314,327.97,1,313,2011-05-24 14:39:00,2011-05-24 14:39:00,198,1,327.97,1,1,2,4,Lost
15315,570.5,2,862,2011-10-06 12:51:00,2011-08-15 15:17:00,63,2,570.5,3,3,3,9,Potential Loyal
15316,165.0,1,100,2011-01-17 11:34:00,2011-01-17 11:34:00,326,1,165.0,1,1,1,3,Lost
15318,312.62,1,642,2011-12-06 11:30:00,2011-12-06 11:30:00,3,1,312.62,5,1,2,8,Potential Loyal
15319,204.5,1,175,2011-03-01 12:48:00,2011-03-01 12:48:00,283,1,204.5,1,1,1,3,Lost
15320,267.13,1,326,2011-10-26 13:27:00,2011-10-26 13:27:00,43,1,267.13,3,1,2,6,At Risk
15321,2748.31,3,1181,2011-09-30 09:40:00,2011-02-21 11:10:00,70,3,2748.31,3,3,5,11,Loyal
15322,679.68,1,416,2011-09-15 09:34:00,2011-09-15 09:34:00,85,1,679.68,2,1,3,6,At Risk
15325,161.74,1,231,2011-08-28 11:55:00,2011-08-28 11:55:00,103,1,161.74,2,1,1,4,Lost
15326,311.71,1,386,2011-01-10 11:38:00,2011-01-10 11:38:00,333,1,311.71,1,1,2,4,Lost
15327,208.75,1,116,2011-10-18 11:55:00,2011-10-18 11:55:00,52,1,208.75,3,1,1,5,At Risk
15329,1049.7,3,486,2011-10-31 15:36:00,2011-06-21 10:37:00,38,3,1049.7,3,3,4,10,Loyal
15330,714.96,2,1312,2011-11-07 17:50:00,2011-10-10 12:30:00,31,2,714.96,4,3,3,10,Loyal
15332,1661.06,4,652,2010-12-08 14:43:00,2010-12-05 12:00:00,365,4,1661.06,1,4,4,9,Potential Loyal
15333,1028.56,1,344,2011-05-15 13:27:00,2011-05-15 13:27:00,207,1,1028.56,1,1,4,6,At Risk
15334,350.82,3,273,2011-07-06 11:22:00,2011-06-19 13:51:00,156,3,350.82,2,3,2,7,Potential Loyal
15335,170.22,1,79,2011-10-17 12:50:00,2011-10-17 12:50:00,53,1,170.22,3,1,1,5,At Risk
15339,574.07,2,416,2011-10-04 12:51:00,2011-01-25 13:15:00,65,2,574.07,3,3,3,9,Potential Loyal
15341,2020.52,1,812,2011-09-20 09:40:00,2011-09-20 09:40:00,80,1,2020.52,2,1,4,7,Potential Loyal
15342,406.09,1,283,2011-08-02 10:19:00,2011-08-02 10:19:00,129,1,406.09,2,1,2,5,At Risk
15343,364.5,1,84,2011-09-13 13:55:00,2011-09-13 13:55:00,86,1,364.5,2,1,2,5,At Risk
15344,563.94,3,116,2011-12-09 10:45:00,2011-09-26 14:48:00,0,3,563.94,5,3,3,11,Loyal
15345,393.54,1,81,2011-10-25 11:28:00,2011-10-25 11:28:00,45,1,393.54,3,1,2,6,At Risk
15346,252.42000000000002,1,144,2011-01-11 11:18:00,2011-01-11 11:18:00,332,1,252.42000000000002,1,1,2,4,Lost
15347,201.60000000000002,1,130,2010-12-08 15:25:00,2010-12-08 15:25:00,365,1,201.60000000000002,1,1,1,3,Lost
15348,158.04,1,84,2011-09-28 13:17:00,2011-09-28 13:17:00,71,1,158.04,3,1,1,5,At Risk
15349,463.90999999999997,2,321,2011-07-04 16:06:00,2011-06-05 15:46:00,157,2,463.90999999999997,2,3,2,7,Potential Loyal
15350,115.65,1,51,2010-12-01 13:33:00,2010-12-01 13:33:00,372,1,115.65,1,1,1,3,Lost
15351,1934.66,7,742,2011-11-27 12:52:00,2010-12-05 11:49:00,11,7,1934.66,5,5,4,14,VIP
15353,770.12,2,341,2011-03-30 12:15:00,2010-12-07 11:49:00,254,2,770.12,1,3,3,7,Potential Loyal
15355,277.05,2,45,2011-11-10 13:44:00,2011-10-17 15:22:00,28,2,277.05,4,3,2,9,Potential Loyal
15356,2718.03,10,1643,2011-11-08 13:11:00,2010-12-06 14:05:00,30,10,2718.03,4,5,5,14,VIP
15358,8347.2,22,7050,2011-12-05 09:04:00,2010-12-09 10:04:00,4,22,8347.2,5,5,5,15,VIP
15360,427.93,1,223,2011-10-31 09:35:00,2011-10-31 09:35:00,39,1,427.93,3,1,2,6,At Risk
15361,418.92,1,336,2010-12-13 09:52:00,2010-12-13 09:52:00,361,1,418.92,1,1,2,4,Lost
15363,326.0,1,144,2010-12-02 12:28:00,2010-12-02 12:28:00,372,1,326.0,1,1,2,4,Lost
15364,913.19,2,493,2011-09-05 09:46:00,2011-03-30 13:39:00,95,2,913.19,2,3,3,8,Potential Loyal
15365,2314.32,7,1084,2011-11-14 08:29:00,2011-01-28 13:08:00,25,7,2314.32,4,5,5,14,VIP
15366,602.51,2,621,2011-09-25 15:01:00,2010-12-16 15:59:00,74,2,602.51,2,3,3,8,Potential Loyal
15367,1877.59,4,1057,2011-10-13 14:13:00,2011-03-09 13:53:00,56,4,1877.59,3,4,4,11,Loyal
15368,446.94000000000005,1,230,2011-11-18 14:42:00,2011-11-18 14:42:00,20,1,446.94000000000005,4,1,2,7,Potential Loyal
15370,2386.05,7,830,2011-10-30 10:58:00,2011-01-11 11:32:00,40,7,2386.05,3,5,5,13,VIP
15372,2007.3999999999999,1,2924,2011-07-25 16:39:00,2011-07-25 16:39:00,136,1,2007.3999999999999,2,1,4,7,Potential Loyal
15373,2415.91,12,500,2011-12-01 15:05:00,2010-12-03 14:40:00,7,12,2415.91,5,5,5,15,VIP
15374,168.0,1,126,2011-08-03 09:59:00,2011-08-03 09:59:00,128,1,168.0,2,1,1,4,Lost
15376,1221.56,3,615,2011-10-30 15:04:00,2011-05-01 13:45:00,39,3,1221.56,3,3,4,10,Loyal
15379,3703.29,7,2305,2011-06-23 13:13:00,2010-12-16 13:02:00,168,7,3703.29,2,5,5,12,Loyal
15380,1690.2600000000002,5,376,2011-12-01 12:13:00,2010-12-09 15:01:00,8,5,1690.2600000000002,5,4,4,13,VIP
15381,596.85,2,171,2011-05-10 11:55:00,2011-03-16 13:44:00,213,2,596.85,1,3,3,7,Potential Loyal
15382,5955.71,6,4012,2011-11-25 10:58:00,2011-02-17 12:01:00,14,6,5955.71,4,5,5,14,VIP
15384,642.41,2,596,2011-06-23 10:57:00,2010-12-15 11:34:00,169,2,642.41,2,3,3,8,Potential Loyal
15385,316.88,1,161,2011-10-30 15:11:00,2011-10-30 15:11:00,39,1,316.88,3,1,2,6,At Risk
15386,394.14,1,446,2011-06-06 13:47:00,2011-06-06 13:47:00,185,1,394.14,1,1,2,4,Lost
15388,140.54,1,88,2011-03-14 13:53:00,2011-03-14 13:53:00,269,1,140.54,1,1,1,3,Lost
15389,500.0,1,400,2011-06-20 16:18:00,2011-06-20 16:18:00,171,1,500.0,2,1,3,6,At Risk
15392,1535.53,4,1277,2011-12-05 11:01:00,2010-12-14 15:50:00,4,4,1535.53,5,4,4,13,VIP
15393,231.86,2,150,2011-11-23 16:48:00,2011-03-03 16:58:00,15,2,231.86,4,3,1,8,Potential Loyal
15394,2183.54,4,910,2011-11-30 11:49:00,2010-12-16 12:46:00,9,4,2183.54,5,4,5,14,VIP
15395,107.45,1,17,2011-01-18 12:40:00,2011-01-18 12:40:00,325,1,107.45,1,1,1,3,Lost
15396,288.18,1,122,2011-08-19 10:56:00,2011-08-19 10:56:00,112,1,288.18,2,1,2,5,At Risk
15397,94.0,1,20,2011-02-23 09:25:00,2011-02-23 09:25:00,289,1,94.0,1,1,1,3,Lost
15398,1345.53,2,769,2011-11-23 16:47:00,2011-09-22 14:56:00,15,2,1345.53,4,3,4,11,Loyal
15399,815.77,3,611,2011-12-08 13:04:00,2011-09-21 15:57:00,0,3,815.77,5,3,3,11,Loyal
15400,716.2,5,390,2011-09-08 13:57:00,2011-03-06 11:27:00,91,5,716.2,2,4,3,9,Potential Loyal
15402,626.77,2,694,2011-07-14 12:17:00,2011-05-27 13:32:00,148,2,626.77,2,3,3,8,Potential Loyal
15405,349.1,1,193,2011-06-03 14:44:00,2011-06-03 14:44:00,188,1,349.1,1,1,2,4,Lost
15406,510.71000000000004,2,254,2011-11-08 13:22:00,2011-02-11 16:19:00,30,2,510.71000000000004,4,3,3,10,Loyal
15407,1046.74,4,552,2011-11-06 11:55:00,2011-02-07 13:18:00,33,4,1046.74,3,4,4,11,Loyal
15408,267.18,1,106,2011-03-20 15:02:00,2011-03-20 15:02:00,263,1,267.18,1,1,2,4,Lost
15410,3450.84,8,1200,2011-09-16 14:47:00,2011-03-23 10:15:00,83,8,3450.84,2,5,5,12,Loyal
15411,1348.93,4,529,2011-11-13 15:19:00,2011-06-10 12:30:00,25,4,1348.93,4,4,4,12,Loyal
15412,190.53,1,108,2011-06-21 15:24:00,2011-06-21 15:24:00,170,1,190.53,2,1,1,4,Lost
15414,774.9000000000001,3,443,2011-11-30 09:50:00,2011-04-11 13:45:00,9,3,774.9000000000001,5,3,3,11,Loyal
15415,559.61,1,551,2011-01-30 14:13:00,2011-01-30 14:13:00,312,1,559.61,1,1,3,5,At Risk
15416,3984.32,4,2090,2011-10-06 09:38:00,2011-03-02 08:41:00,64,4,3984.32,3,4,5,12,Loyal
15417,508.8,1,284,2011-09-15 15:26:00,2011-09-15 15:26:00,84,1,508.8,2,1,3,6,At Risk
15419,135.86,1,230,2011-11-15 09:23:00,2011-11-15 09:23:00,24,1,135.86,4,1,1,6,At Risk
15421,950.36,4,500,2011-10-12 09:20:00,2011-02-02 14:36:00,58,4,950.36,3,4,4,11,Loyal
15422,97.7,2,38,2011-01-20 16:17:00,2011-01-20 14:17:00,322,2,97.7,1,3,1,5,At Risk
15423,43.5,1,101,2011-11-01 14:01:00,2011-11-01 14:01:00,37,1,43.5,3,1,1,5,At Risk
15424,383.34,2,554,2011-03-30 13:02:00,2011-03-30 13:00:00,253,2,383.34,1,3,2,6,At Risk
15426,1404.07,5,656,2011-11-20 15:36:00,2010-12-05 13:55:00,18,5,1404.07,4,4,4,12,Loyal
15427,1430.54,3,967,2011-11-06 14:29:00,2011-10-23 14:47:00,32,3,1430.54,4,3,4,11,Loyal
15428,93.78,1,102,2011-11-24 16:54:00,2011-11-24 16:54:00,14,1,93.78,4,1,1,6,At Risk
15429,397.35,2,380,2011-11-13 12:28:00,2011-09-25 13:42:00,26,2,397.35,4,3,2,9,Potential Loyal
15432,171.19,1,65,2011-11-16 16:30:00,2011-11-16 16:30:00,22,1,171.19,4,1,1,6,At Risk
15433,533.3,2,534,2011-05-10 10:45:00,2011-03-17 14:12:00,213,2,533.3,1,3,3,7,Potential Loyal
15434,1041.48,5,647,2011-12-01 13:33:00,2011-05-23 14:18:00,7,5,1041.48,5,4,4,13,VIP
15435,149.29,1,54,2011-11-17 16:39:00,2011-11-17 16:39:00,21,1,149.29,4,1,1,6,At Risk
15436,1067.75,3,574,2011-11-27 16:05:00,2011-04-19 16:52:00,11,3,1067.75,5,3,4,12,Loyal
15437,200.16,1,79,2011-03-22 13:11:00,2011-03-22 13:11:00,261,1,200.16,1,1,1,3,Lost
15438,156.57999999999998,1,59,2011-07-31 14:19:00,2011-07-31 14:19:00,130,1,156.57999999999998,2,1,1,4,Lost
15440,383.68,3,197,2011-10-16 12:16:00,2011-05-15 11:30:00,54,3,383.68,3,3,2,8,Potential Loyal
15442,594.0,1,120,2011-04-05 12:24:00,2011-04-05 12:24:00,248,1,594.0,1,1,3,5,At Risk
15443,3213.59,7,1639,2011-12-08 10:40:00,2011-01-23 13:25:00,1,7,3213.59,5,5,5,15,VIP
15444,1411.21,2,759,2011-11-30 17:37:00,2011-10-30 16:12:00,8,2,1411.21,5,3,4,12,Loyal
15445,113.5,1,58,2011-03-20 15:06:00,2011-03-20 15:06:00,263,1,113.5,1,1,1,3,Lost
15447,155.17,1,85,2011-01-13 11:26:00,2011-01-13 11:26:00,330,1,155.17,1,1,1,3,Lost
15448,494.64,1,232,2011-01-31 10:42:00,2011-01-31 10:42:00,312,1,494.64,1,1,3,5,At Risk
15449,974.52,3,812,2011-11-13 15:02:00,2011-03-23 10:43:00,25,3,974.52,4,3,4,11,Loyal
15450,429.84,1,376,2011-11-09 17:11:00,2011-11-09 17:11:00,29,1,429.84,4,1,2,7,Potential Loyal
15452,528.48,3,280,2011-11-10 12:13:00,2011-03-20 15:21:00,29,3,528.48,4,3,3,10,Loyal
15453,1371.77,7,837,2011-12-08 10:59:00,2011-06-05 12:37:00,1,7,1371.77,5,5,4,14,VIP
15454,179.1,1,86,2010-12-12 14:21:00,2010-12-12 14:21:00,361,1,179.1,1,1,1,3,Lost
15456,434.59000000000003,3,633,2011-03-01 13:51:00,2010-12-15 15:34:00,282,3,434.59000000000003,1,3,2,6,At Risk
15457,237.07,1,132,2011-03-22 15:31:00,2011-03-22 15:31:00,261,1,237.07,1,1,1,3,Lost
15458,161.64,1,156,2011-11-14 13:08:00,2011-11-14 13:08:00,24,1,161.64,4,1,1,6,At Risk
15460,214.26,1,107,2010-12-20 16:08:00,2010-12-20 16:08:00,353,1,214.26,1,1,1,3,Lost
15462,234.6,3,172,2011-09-06 13:11:00,2011-06-05 15:36:00,93,3,234.6,2,3,1,6,At Risk
15463,126.14,1,106,2011-11-10 12:57:00,2011-11-10 12:57:00,28,1,126.14,4,1,1,6,At Risk
15464,1044.65,1,348,2011-01-05 15:56:00,2011-01-05 15:56:00,337,1,1044.65,1,1,4,6,At Risk
15465,7354.62,18,1257,2011-11-20 10:11:00,2010-12-05 10:12:00,19,18,7354.62,4,5,5,14,VIP
15466,334.53,1,246,2011-09-15 14:08:00,2011-09-15 14:08:00,84,1,334.53,2,1,2,5,At Risk
15467,524.88,3,310,2011-11-30 14:17:00,2011-07-10 14:42:00,8,3,524.88,5,3,3,11,Loyal
15468,467.51,2,155,2011-10-19 13:49:00,2011-10-19 13:38:00,50,2,467.51,3,3,2,8,Potential Loyal
15469,538.55,2,153,2011-10-20 16:21:00,2011-08-11 16:54:00,49,2,538.55,3,3,3,9,Potential Loyal
15471,454.48,1,256,2011-12-07 14:12:00,2011-12-07 14:12:00,1,1,454.48,5,1,2,8,Potential Loyal
15472,371.56,1,251,2011-08-18 15:17:00,2011-08-18 15:17:00,112,1,371.56,2,1,2,5,At Risk
15473,1771.2,7,672,2011-11-25 15:15:00,2011-10-10 11:12:00,13,7,1771.2,4,5,4,13,VIP
15475,454.10999999999996,1,319,2011-09-23 15:20:00,2011-09-23 15:20:00,76,1,454.10999999999996,2,1,2,5,At Risk
15478,1399.92,2,575,2011-10-30 14:19:00,2011-10-14 11:09:00,39,2,1399.92,3,3,4,10,Loyal
15480,905.5,1,303,2011-08-15 14:32:00,2011-08-15 14:32:00,115,1,905.5,2,1,3,6,At Risk
15482,10879.76,12,5004,2011-11-24 10:46:00,2010-12-16 10:08:00,15,12,10879.76,4,5,5,14,VIP
15483,225.26,4,291,2011-07-01 13:07:00,2011-03-18 12:26:00,160,4,225.26,2,4,1,7,Potential Loyal
