CustomerID,TotalSpent,TotalOrders,TotalQuantity,LastPurchase,FirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AverageOrderValue,CustomerLifetime,Churn
16103,1429.64,6,558,2011-12-02 14:16:00,2011-04-20 12:28:00,6,6,1429.64,5,5,4,14,VIP,238.27333333333334,226,0
16104,298.21,1,122,2011-10-09 10:23:00,2011-10-09 10:23:00,61,1,298.21,3,2,2,7,Potential Loyal,298.21,0,0
16105,336.96,1,330,2011-04-05 10:13:00,2011-04-05 10:13:00,248,1,336.96,1,2,2,5,At Risk,336.96,0,1
16106,108.38,1,74,2011-10-05 10:37:00,2011-10-05 10:37:00,65,1,108.38,3,2,1,6,At Risk,108.38,0,0
16107,3204.1600000000003,7,1176,2011-11-22 09:40:00,2011-06-09 18:42:00,17,7,3204.1600000000003,4,5,5,14,VIP,457.7371428571429,165,0
16108,842.5,1,615,2011-09-16 11:48:00,2011-09-16 11:48:00,84,1,842.5,2,2,3,7,Potential Loyal,842.5,0,0
16109,611.88,2,612,2011-05-05 09:17:00,2011-02-04 12:37:00,218,2,611.88,1,3,3,7,Potential Loyal,305.94,89,1
16110,1320.95,3,720,2011-10-25 14:35:00,2011-02-01 14:01:00,44,3,1320.95,3,4,4,11,Loyal,440.31666666666666,266,0
16112,195.73999999999998,4,574,2011-07-19 14:28:00,2011-01-05 11:47:00,142,4,195.73999999999998,2,4,1,7,Potential Loyal,48.934999999999995,195,1
16113,161.38,1,176,2011-06-09 16:16:00,2011-06-09 16:16:00,182,1,161.38,1,2,1,4,Lost,161.38,0,1
16114,135.75000000000003,1,43,2011-06-22 10:13:00,2011-06-22 10:13:00,170,1,135.75000000000003,2,2,1,5,At Risk,135.75000000000003,0,1
16115,1660.8799999999999,8,994,2011-11-30 11:32:00,2011-02-20 12:14:00,9,8,1660.8799999999999,5,5,4,14,VIP,207.60999999999999,282,0
16116,612.78,1,248,2011-05-12 12:01:00,2011-05-12 12:01:00,211,1,612.78,1,2,3,6,At Risk,612.78,0,1
16117,232.21,1,130,2011-06-03 11:42:00,2011-06-03 11:42:00,189,1,232.21,1,2,1,4,Lost,232.21,0,1
16119,423.36,2,240,2011-12-01 15:11:00,2011-09-28 10:15:00,7,2,423.36,5,3,2,10,Loyal,211.68,64,0
16120,1309.14,4,878,2011-10-11 14:22:00,2011-10-11 14:10:00,58,4,1309.14,3,4,4,11,Loyal,327.285,0,0
16121,854.66,2,576,2011-10-13 12:59:00,2011-05-08 11:52:00,56,2,854.66,3,3,3,9,Potential Loyal,427.33,158,0
16122,684.4200000000001,4,1128,2011-09-27 15:34:00,2010-12-08 11:41:00,72,4,684.4200000000001,2,4,3,9,Potential Loyal,171.10500000000002,293,0
16123,307.78,1,170,2011-10-19 09:18:00,2011-10-19 09:18:00,51,1,307.78,3,2,2,7,Potential Loyal,307.78,0,0
16124,249.0,1,48,2011-01-26 14:45:00,2011-01-26 14:45:00,316,1,249.0,1,2,1,4,Lost,249.0,0,1
16125,289.35,1,124,2010-12-07 15:48:00,2010-12-07 15:48:00,366,1,289.35,1,2,2,5,At Risk,289.35,0,1
16126,6287.77,4,2125,2011-11-10 16:03:00,2011-02-16 11:18:00,28,4,6287.77,4,4,5,13,VIP,1571.9425,267,0
16127,656.25,1,323,2011-10-31 13:58:00,2011-10-31 13:58:00,38,1,656.25,3,2,3,8,Potential Loyal,656.25,0,0
16128,1880.22,5,988,2011-11-22 11:14:00,2011-03-02 12:21:00,17,5,1880.22,4,4,4,12,Loyal,376.044,264,0
16131,3506.54,6,1802,2011-10-19 11:53:00,2011-04-14 08:32:00,51,6,3506.54,3,5,5,13,VIP,584.4233333333333,188,0
16133,14589.04,33,8887,2011-12-06 11:24:00,2011-01-25 15:55:00,3,33,14589.04,5,5,5,15,VIP,442.09212121212124,314,0
16134,618.09,2,371,2011-11-18 10:05:00,2010-12-15 14:00:00,21,2,618.09,4,3,3,10,Loyal,309.045,337,0
16135,517.55,1,209,2011-03-22 12:30:00,2011-03-22 12:30:00,262,1,517.55,1,2,3,6,At Risk,517.55,0,1
16136,709.38,3,440,2011-10-11 09:10:00,2011-03-07 09:52:00,59,3,709.38,3,4,3,10,Loyal,236.46,217,0
16139,635.41,3,330,2011-11-21 08:37:00,2011-05-17 10:23:00,18,3,635.41,4,4,3,11,Loyal,211.8033333333333,187,0
16140,725.18,2,730,2011-10-05 12:15:00,2010-12-03 14:40:00,65,2,725.18,3,3,3,9,Potential Loyal,362.59,305,0
16141,620.4,1,238,2011-09-12 13:11:00,2011-09-12 13:11:00,87,1,620.4,2,2,3,7,Potential Loyal,620.4,0,0
16142,535.34,1,422,2011-04-04 10:16:00,2011-04-04 10:16:00,249,1,535.34,1,2,3,6,At Risk,535.34,0,1
16143,2424.94,6,919,2011-12-06 14:13:00,2010-12-05 15:18:00,2,6,2424.94,5,5,5,15,VIP,404.1566666666667,365,0
16144,175.2,1,16,2011-04-07 10:09:00,2011-04-07 10:09:00,246,1,175.2,1,2,1,4,Lost,175.2,0,1
16145,3799.4900000000002,11,3123,2011-12-01 10:33:00,2010-12-15 09:09:00,8,11,3799.4900000000002,5,5,5,15,VIP,345.40818181818184,351,0
16146,734.13,3,427,2011-07-05 14:20:00,2011-04-21 15:25:00,156,3,734.13,2,4,3,9,Potential Loyal,244.71,74,1
16147,375.0,1,246,2011-07-29 09:57:00,2011-07-29 09:57:00,133,1,375.0,2,2,2,6,At Risk,375.0,0,1
16148,76.32000000000001,1,72,2011-02-16 14:01:00,2011-02-16 14:01:00,295,1,76.32000000000001,1,2,1,4,Lost,76.32000000000001,0,1
16149,280.52,2,308,2011-12-05 11:29:00,2011-07-20 14:54:00,4,2,280.52,5,3,2,10,Loyal,140.26,137,0
16150,2053.02,5,1047,2011-10-28 12:39:00,2010-12-02 18:27:00,42,5,2053.02,3,4,4,11,Loyal,410.604,329,0
16152,1829.04,1,642,2011-03-16 09:47:00,2011-03-16 09:47:00,268,1,1829.04,1,2,4,7,Potential Loyal,1829.04,0,1
16153,1824.23,5,1073,2011-10-21 10:50:00,2010-12-20 09:22:00,49,5,1824.23,3,4,4,11,Loyal,364.846,305,0
16156,3092.04,9,1273,2011-12-01 12:42:00,2011-02-02 12:02:00,8,9,3092.04,5,5,5,15,VIP,343.56,302,0
16157,656.69,3,347,2011-11-24 11:41:00,2011-09-28 11:48:00,15,3,656.69,4,4,3,11,Loyal,218.89666666666668,56,0
16159,348.2,1,236,2011-03-03 12:27:00,2011-03-03 12:27:00,281,1,348.2,1,2,2,5,At Risk,348.2,0,1
16160,1025.44,2,1162,2011-10-05 14:19:00,2011-09-15 10:53:00,64,2,1025.44,3,3,4,10,Loyal,512.72,20,0
16161,5533.67,19,2583,2011-12-08 12:10:00,2010-12-06 10:03:00,1,19,5533.67,5,5,5,15,VIP,291.2457894736842,367,0
16162,37.4,1,4,2011-04-01 15:03:00,2011-04-01 15:03:00,251,1,37.4,1,2,1,4,Lost,37.4,0,1
16163,856.6,2,192,2011-04-21 15:15:00,2010-12-09 16:28:00,231,2,856.6,1,3,3,7,Potential Loyal,428.3,132,1
16164,822.48,3,433,2011-11-22 15:04:00,2011-10-28 09:12:00,16,3,822.48,4,4,3,11,Loyal,274.16,25,0
16168,3787.6,27,1892,2011-11-29 12:45:00,2010-12-05 11:38:00,10,27,3787.6,5,5,5,15,VIP,140.28148148148148,359,0
16169,1822.97,4,1325,2011-12-01 15:28:00,2011-09-25 11:33:00,7,4,1822.97,5,4,4,13,VIP,455.7425,67,0
16170,1885.05,6,1770,2011-10-20 08:21:00,2011-04-05 13:42:00,50,6,1885.05,3,5,4,12,Loyal,314.175,197,0
16171,73.2,1,24,2011-10-11 14:51:00,2011-10-11 14:51:00,58,1,73.2,3,2,1,6,At Risk,73.2,0,0
16172,1140.21,5,787,2011-09-05 13:22:00,2011-04-12 12:02:00,94,5,1140.21,2,4,4,10,Loyal,228.042,146,1
16173,1418.32,6,575,2011-11-24 10:53:00,2011-09-02 15:23:00,15,6,1418.32,4,5,4,13,VIP,236.38666666666666,82,0
16174,1009.5500000000001,3,651,2011-08-05 13:26:00,2011-07-11 09:23:00,125,3,1009.5500000000001,2,4,4,10,Loyal,336.5166666666667,25,1
16175,1037.59,4,533,2011-09-06 14:32:00,2011-04-13 14:38:00,93,4,1037.59,2,4,4,10,Loyal,259.3975,145,1
16177,331.95,1,95,2011-10-20 12:57:00,2011-10-20 12:57:00,49,1,331.95,3,2,2,7,Potential Loyal,331.95,0,0
16178,197.9,1,94,2011-07-24 16:05:00,2011-07-24 16:05:00,137,1,197.9,2,2,1,5,At Risk,197.9,0,1
16179,215.83,1,99,2011-10-10 09:41:00,2011-10-10 09:41:00,60,1,215.83,3,2,1,6,At Risk,215.83,0,0
16180,10254.18,8,5867,2011-08-31 16:28:00,2011-04-01 10:23:00,99,8,10254.18,2,5,5,12,Loyal,1281.7725,152,1
16181,305.54,1,152,2011-09-27 13:38:00,2011-09-27 13:38:00,72,1,305.54,2,2,2,6,At Risk,305.54,0,0
16182,6617.65,4,3791,2011-09-28 13:23:00,2011-02-18 10:11:00,71,4,6617.65,3,4,5,12,Loyal,1654.4125,222,0
16183,338.71000000000004,1,113,2011-10-03 14:59:00,2011-10-03 14:59:00,66,1,338.71000000000004,3,2,2,7,Potential Loyal,338.71000000000004,0,0
16184,1158.79,6,561,2011-10-06 17:43:00,2011-05-12 13:33:00,63,6,1158.79,3,5,4,12,Loyal,193.13166666666666,147,0
16185,529.41,2,260,2011-11-23 09:41:00,2011-04-21 11:59:00,16,2,529.41,4,3,3,10,Loyal,264.705,215,0
16186,4006.94,12,3020,2011-11-17 12:43:00,2010-12-02 14:40:00,22,12,4006.94,4,5,5,14,VIP,333.9116666666667,349,0
16187,6911.4400000000005,15,5048,2011-11-08 09:50:00,2011-02-28 13:34:00,31,15,6911.4400000000005,4,5,5,14,VIP,460.7626666666667,252,0
16188,981.86,4,782,2011-10-26 12:19:00,2011-04-11 09:44:00,44,4,981.86,3,4,4,11,Loyal,245.465,198,0
16189,215.48,2,134,2011-11-24 11:47:00,2011-09-15 15:21:00,15,2,215.48,4,3,1,8,Potential Loyal,107.74,69,0
16190,215.08,1,88,2011-10-30 15:59:00,2011-10-30 15:59:00,39,1,215.08,3,2,1,6,At Risk,215.08,0,0
16191,5180.52,13,3351,2011-12-07 11:26:00,2010-12-14 12:38:00,2,13,5180.52,5,5,5,15,VIP,398.5015384615385,357,0
16193,314.45,1,219,2011-04-17 11:45:00,2011-04-17 11:45:00,236,1,314.45,1,2,2,5,At Risk,314.45,0,1
16198,400.68100000000004,1,129,2011-09-25 14:58:00,2011-09-25 14:58:00,74,1,400.68100000000004,2,2,2,6,At Risk,400.68100000000004,0,0
16200,1068.8700000000001,2,516,2011-12-05 14:40:00,2011-06-28 15:47:00,3,2,1068.8700000000001,5,3,4,12,Loyal,534.4350000000001,159,0
16201,1863.47,4,1286,2011-12-06 16:02:00,2011-08-22 10:47:00,2,4,1863.47,5,4,4,13,VIP,465.8675,106,0
16202,365.27,1,191,2010-12-14 10:43:00,2010-12-14 10:43:00,360,1,365.27,1,2,2,5,At Risk,365.27,0,1
16203,592.9,4,262,2011-10-12 12:31:00,2010-12-02 15:39:00,58,4,592.9,3,4,3,10,Loyal,148.225,313,0
16204,384.18,1,218,2011-11-16 13:40:00,2011-11-16 13:40:00,22,1,384.18,4,2,2,8,Potential Loyal,384.18,0,0
16205,757.63,4,516,2011-11-09 09:32:00,2011-06-13 11:33:00,30,4,757.63,4,4,3,11,Loyal,189.4075,148,0
16206,537.0600000000001,4,272,2011-10-16 10:41:00,2011-01-16 11:07:00,54,4,537.0600000000001,3,4,3,10,Loyal,134.26500000000001,272,0
16207,394.38,1,140,2011-11-14 13:51:00,2011-11-14 13:51:00,24,1,394.38,4,2,2,8,Potential Loyal,394.38,0,0
16208,664.26,2,333,2011-10-26 11:36:00,2011-02-23 13:37:00,44,2,664.26,3,3,3,9,Potential Loyal,332.13,244,0
16209,2262.62,5,1179,2011-09-12 11:58:00,2011-04-07 12:23:00,88,5,2262.62,2,4,5,11,Loyal,452.524,157,0
16210,21086.3,18,7559,2011-12-08 12:36:00,2010-12-01 12:27:00,1,18,21086.3,5,5,5,15,VIP,1171.461111111111,372,0
16211,547.02,1,154,2011-09-12 12:11:00,2011-09-12 12:11:00,88,1,547.02,2,2,3,7,Potential Loyal,547.02,0,0
16212,690.34,2,244,2011-11-20 13:00:00,2011-03-01 12:51:00,18,2,690.34,4,3,3,10,Loyal,345.17,264,0
16213,159.0,1,48,2011-09-22 10:03:00,2011-09-22 10:03:00,78,1,159.0,2,2,1,5,At Risk,159.0,0,0
16214,1062.75,3,420,2011-06-22 11:30:00,2011-03-15 13:23:00,170,3,1062.75,2,4,4,10,Loyal,354.25,98,1
16215,242.35,1,104,2011-09-20 10:18:00,2011-09-20 10:18:00,80,1,242.35,2,2,1,5,At Risk,242.35,0,0
16216,914.9300000000001,1,254,2011-03-17 15:34:00,2011-03-17 15:34:00,266,1,914.9300000000001,1,2,3,6,At Risk,914.9300000000001,0,1
16217,304.25,2,91,2011-04-18 13:31:00,2011-03-02 15:28:00,234,2,304.25,1,3,2,6,At Risk,152.125,46,1
16218,3084.68,7,2088,2011-11-10 09:59:00,2010-12-01 11:29:00,29,7,3084.68,4,5,5,14,VIP,440.6685714285714,343,0
16221,860.86,3,714,2011-11-03 11:43:00,2010-12-07 13:13:00,36,3,860.86,3,4,3,10,Loyal,286.9533333333333,330,0
16222,773.5500000000001,1,325,2011-01-25 13:38:00,2011-01-25 13:38:00,317,1,773.5500000000001,1,2,3,6,At Risk,773.5500000000001,0,1
16224,1295.3,4,1116,2011-10-13 17:51:00,2011-04-04 12:00:00,56,4,1295.3,3,4,4,11,Loyal,323.825,192,0
16225,1096.32,5,493,2011-10-26 08:30:00,2011-03-07 12:17:00,44,5,1096.32,3,4,4,11,Loyal,219.26399999999998,232,0
16226,255.12,3,192,2011-05-20 14:41:00,2011-04-18 12:58:00,202,3,255.12,1,4,2,7,Potential Loyal,85.04,32,1
16227,314.22,1,90,2011-04-28 13:33:00,2011-04-28 13:33:00,224,1,314.22,1,2,2,5,At Risk,314.22,0,1
16229,1010.6,2,318,2011-09-13 17:16:00,2011-05-11 10:18:00,86,2,1010.6,2,3,4,9,Potential Loyal,505.3,125,0
16230,542.03,2,365,2011-06-03 10:06:00,2011-05-03 15:12:00,189,2,542.03,1,3,3,7,Potential Loyal,271.015,30,1
16232,990.88,4,550,2011-10-27 12:16:00,2011-05-08 14:05:00,43,4,990.88,3,4,4,11,Loyal,247.72,171,0
16233,536.6800000000001,3,174,2011-09-29 17:27:00,2010-12-08 12:51:00,70,3,536.6800000000001,3,4,3,10,Loyal,178.89333333333335,295,0
16235,867.31,5,330,2011-10-30 10:56:00,2011-01-11 15:42:00,40,5,867.31,3,4,3,10,Loyal,173.462,291,0
16236,432.2,1,184,2011-09-22 14:10:00,2011-09-22 14:10:00,77,1,432.2,2,2,2,6,At Risk,432.2,0,0
16239,414.2,2,228,2011-10-14 08:29:00,2011-06-03 09:30:00,56,2,414.2,3,3,2,8,Potential Loyal,207.1,132,0
16240,3718.8,2,1641,2011-11-15 14:30:00,2011-09-23 13:44:00,23,2,3718.8,4,3,5,12,Loyal,1859.4,53,0
16241,2590.31,13,1443,2011-11-30 11:08:00,2010-12-05 11:04:00,9,13,2590.31,5,5,5,15,VIP,199.2546153846154,360,0
16242,3579.86,7,1969,2011-12-01 15:12:00,2011-03-07 17:04:00,7,7,3579.86,5,5,5,15,VIP,511.40857142857146,268,0
16243,409.1,2,110,2011-11-06 12:32:00,2011-10-16 12:09:00,33,2,409.1,3,3,2,8,Potential Loyal,204.55,21,0
16244,1522.75,2,855,2011-05-12 10:18:00,2010-12-02 11:41:00,211,2,1522.75,1,3,4,8,Potential Loyal,761.375,160,1
16245,1413.66,3,1014,2011-11-16 10:14:00,2011-03-28 09:30:00,23,3,1413.66,4,4,4,12,Loyal,471.22,233,0
16247,114.56,1,182,2011-06-22 14:23:00,2011-06-22 14:23:00,169,1,114.56,2,2,1,5,At Risk,114.56,0,1
16248,152.94,1,78,2011-10-09 11:32:00,2011-10-09 11:32:00,61,1,152.94,3,2,1,6,At Risk,152.94,0,0
16249,1800.07,5,950,2011-10-18 10:07:00,2011-04-14 13:50:00,52,5,1800.07,3,4,4,11,Loyal,360.014,186,0
16250,389.44,2,208,2011-03-23 15:07:00,2010-12-01 09:59:00,260,2,389.44,1,3,2,6,At Risk,194.72,112,1
16253,3683.86,2,3233,2011-10-04 09:09:00,2011-03-29 13:33:00,66,2,3683.86,3,3,5,11,Loyal,1841.93,188,0
16255,2619.91,8,1767,2011-11-23 12:40:00,2010-12-09 14:25:00,16,8,2619.91,4,5,5,14,VIP,327.48875,348,0
16256,752.4300000000001,1,581,2011-03-18 12:18:00,2011-03-18 12:18:00,266,1,752.4300000000001,1,2,3,6,At Risk,752.4300000000001,0,1
16257,46.95,1,2,2011-06-16 10:11:00,2011-06-16 10:11:00,176,1,46.95,2,2,1,5,At Risk,46.95,0,1
16258,5203.51,5,2994,2011-10-25 13:30:00,2011-05-04 14:33:00,44,5,5203.51,3,4,5,12,Loyal,1040.702,173,0
16260,1035.45,1,311,2011-10-20 09:40:00,2011-10-20 09:40:00,50,1,1035.45,3,2,4,9,Potential Loyal,1035.45,0,0
16261,728.54,4,301,2011-11-22 17:23:00,2011-04-07 19:05:00,16,4,728.54,4,4,3,11,Loyal,182.135,228,0
16265,5447.0,9,2646,2011-11-30 16:41:00,2010-12-10 10:21:00,8,9,5447.0,5,5,5,15,VIP,605.2222222222222,355,0
16266,861.89,7,398,2011-09-27 12:08:00,2011-05-17 14:50:00,73,7,861.89,2,5,3,10,Loyal,123.12714285714286,132,0
16268,667.65,2,533,2011-09-29 18:30:00,2011-09-29 18:30:00,70,2,667.65,3,3,3,9,Potential Loyal,333.825,0,0
16270,1141.24,1,688,2010-12-21 14:26:00,2010-12-21 14:26:00,352,1,1141.24,1,2,4,7,Potential Loyal,1141.24,0,1
16271,1404.64,5,1024,2011-12-07 12:45:00,2010-12-16 16:36:00,2,5,1404.64,5,4,4,13,VIP,280.928,355,0
16272,411.7,1,224,2011-08-15 10:54:00,2011-08-15 10:53:00,116,1,411.7,2,2,2,6,At Risk,411.7,0,1
16274,351.75,1,153,2010-12-01 15:35:00,2010-12-01 15:35:00,372,1,351.75,1,2,2,5,At Risk,351.75,0,1
16275,559.87,1,336,2011-05-27 12:41:00,2011-05-27 12:41:00,196,1,559.87,1,2,3,6,At Risk,559.87,0,1
16276,810.6000000000001,1,420,2011-06-16 09:34:00,2011-06-16 09:34:00,176,1,810.6000000000001,2,2,3,7,Potential Loyal,810.6000000000001,0,1
16278,566.38,1,114,2011-08-31 17:12:00,2011-08-31 17:12:00,99,1,566.38,2,2,3,7,Potential Loyal,566.38,0,1
16279,1502.78,3,1046,2011-11-18 15:00:00,2011-06-16 11:50:00,20,3,1502.78,4,4,4,12,Loyal,500.9266666666667,155,0
16281,2062.06,1,934,2011-09-28 14:57:00,2011-09-28 14:57:00,71,1,2062.06,3,2,5,10,Loyal,2062.06,0,0
16282,168.3,1,114,2011-01-04 11:42:00,2011-01-04 11:42:00,339,1,168.3,1,2,1,4,Lost,168.3,0,1
16283,1570.81,5,1236,2011-12-04 12:08:00,2011-05-15 13:37:00,5,5,1570.81,5,4,4,13,VIP,314.162,202,0
16284,812.68,2,535,2011-11-08 16:12:00,2011-10-20 13:54:00,30,2,812.68,4,3,3,10,Loyal,406.34,19,0
16287,142.5,1,298,2011-06-23 09:08:00,2011-06-23 09:08:00,169,1,142.5,2,2,1,5,At Risk,142.5,0,1
16292,302.25,1,191,2011-08-10 12:24:00,2011-08-10 12:24:00,121,1,302.25,2,2,2,6,At Risk,302.25,0,1
16293,2248.9900000000002,10,982,2011-11-18 09:58:00,2010-12-07 15:02:00,21,10,2248.9900000000002,4,5,5,14,VIP,224.89900000000003,345,0
16295,1328.55,4,841,2011-11-30 08:17:00,2011-10-06 10:45:00,9,4,1328.55,5,4,4,13,VIP,332.1375,54,0
16297,301.9,1,206,2011-03-16 08:29:00,2011-03-16 08:29:00,268,1,301.9,1,2,2,5,At Risk,301.9,0,1
16298,598.2,3,198,2011-11-17 11:59:00,2011-06-06 10:06:00,22,3,598.2,4,4,3,11,Loyal,199.4,164,0
16302,233.22,1,158,2011-08-05 09:44:00,2011-08-05 09:44:00,126,1,233.22,2,2,1,5,At Risk,233.22,0,1
16303,5360.63,3,2659,2011-11-14 10:49:00,2011-01-10 14:16:00,25,3,5360.63,4,4,5,13,VIP,1786.8766666666668,307,0
16305,361.21999999999997,1,256,2011-07-24 12:18:00,2011-07-24 12:18:00,138,1,361.21999999999997,2,2,2,6,At Risk,361.21999999999997,0,1
16306,632.27,6,487,2011-05-10 12:12:00,2010-12-07 15:18:00,213,6,632.27,1,5,3,9,Potential Loyal,105.37833333333333,153,1
16308,2560.0,4,8000,2011-11-02 11:24:00,2011-03-23 14:46:00,37,4,2560.0,3,4,5,12,Loyal,640.0,223,0
16309,706.57,2,467,2011-08-25 15:35:00,2011-04-13 11:46:00,105,2,706.57,2,3,3,8,Potential Loyal,353.285,134,1
16311,616.26,2,394,2011-11-22 08:54:00,2011-10-21 13:13:00,17,2,616.26,4,3,3,10,Loyal,308.13,31,0
16313,274.15000000000003,2,165,2011-12-06 13:02:00,2011-10-21 09:04:00,2,2,274.15000000000003,5,3,2,10,Loyal,137.07500000000002,46,0
16315,226.37,1,75,2011-01-13 11:57:00,2011-01-13 11:57:00,330,1,226.37,1,2,1,4,Lost,226.37,0,1
16316,2938.91,8,1484,2011-10-06 13:48:00,2010-12-16 14:26:00,63,8,2938.91,3,5,5,13,VIP,367.36375,293,0
16317,1341.65,3,890,2011-08-12 12:46:00,2011-02-15 14:30:00,119,3,1341.65,2,4,4,10,Loyal,447.2166666666667,177,1
16318,328.15,1,199,2011-11-04 13:05:00,2011-11-04 13:05:00,34,1,328.15,3,2,2,7,Potential Loyal,328.15,0,0
16319,404.40000000000003,1,72,2011-05-06 11:27:00,2011-05-06 11:27:00,217,1,404.40000000000003,1,2,2,5,At Risk,404.40000000000003,0,1
16320,1038.46,2,732,2011-06-20 15:25:00,2011-05-10 15:31:00,171,2,1038.46,2,3,4,9,Potential Loyal,519.23,40,1
16321,373.65000000000003,5,135,2011-09-28 14:55:00,2011-01-20 12:11:00,71,5,373.65000000000003,3,4,2,9,Potential Loyal,74.73,251,0
16322,326.75,2,231,2011-12-08 15:41:00,2011-11-03 14:33:00,0,2,326.75,5,3,2,10,Loyal,163.375,35,0
16323,207.50000000000003,1,50,2011-05-27 14:48:00,2011-05-27 14:48:00,195,1,207.50000000000003,1,2,1,4,Lost,207.50000000000003,0,1
16324,408.59000000000003,3,270,2011-08-03 12:58:00,2011-06-15 14:26:00,127,3,408.59000000000003,2,4,2,8,Potential Loyal,136.1966666666667,48,1
16325,594.24,3,194,2011-10-24 08:48:00,2011-04-08 09:20:00,46,3,594.24,3,4,3,10,Loyal,198.08,198,0
16326,3039.2200000000003,14,682,2011-12-04 10:11:00,2011-01-09 12:01:00,5,14,3039.2200000000003,5,5,5,15,VIP,217.08714285714288,328,0
16327,3820.27,6,2560,2011-11-25 13:23:00,2010-12-05 12:43:00,13,6,3820.27,4,5,5,14,VIP,636.7116666666667,355,0
16330,251.91,3,147,2011-11-22 12:24:00,2011-08-19 17:08:00,17,3,251.91,4,4,2,10,Loyal,83.97,94,0
16332,1582.8,7,797,2011-11-11 14:22:00,2011-02-07 14:16:00,27,7,1582.8,4,5,4,13,VIP,226.1142857142857,277,0
16333,26626.8,22,32184,2011-12-02 12:19:00,2011-02-03 10:50:00,7,22,26626.8,5,5,5,15,VIP,1210.3090909090909,302,0
16337,151.05,1,87,2011-11-03 10:03:00,2011-11-03 10:03:00,36,1,151.05,3,2,1,6,At Risk,151.05,0,0
16338,214.79999999999998,1,94,2011-07-05 13:56:00,2011-07-05 13:56:00,156,1,214.79999999999998,2,2,1,5,At Risk,214.79999999999998,0,1
16339,94.05,1,21,2011-02-28 13:41:00,2011-02-28 13:41:00,283,1,94.05,1,2,1,4,Lost,94.05,0,1
16340,534.31,1,486,2011-08-24 14:53:00,2011-08-24 14:53:00,106,1,534.31,2,2,3,7,Potential Loyal,534.31,0,1
16341,1971.87,4,1398,2011-11-15 09:12:00,2011-05-22 13:20:00,24,4,1971.87,4,4,4,12,Loyal,492.9675,176,0
16342,322.41,4,157,2011-09-25 14:36:00,2011-06-13 10:10:00,74,4,322.41,2,4,2,8,Potential Loyal,80.6025,104,0
16343,328.58,2,175,2011-11-23 17:45:00,2011-11-23 17:43:00,15,2,328.58,4,3,2,9,Potential Loyal,164.29,0,0
16344,101.10000000000001,1,18,2011-07-04 15:50:00,2011-07-04 15:50:00,157,1,101.10000000000001,2,2,1,5,At Risk,101.10000000000001,0,1
16345,565.46,1,288,2011-10-26 16:03:00,2011-10-26 16:03:00,43,1,565.46,3,2,3,8,Potential Loyal,565.46,0,0
16347,847.45,2,341,2011-11-28 13:14:00,2011-11-03 13:01:00,10,2,847.45,5,3,3,11,Loyal,423.725,25,0
16348,1415.65,7,805,2011-11-07 15:44:00,2011-04-13 15:49:00,31,7,1415.65,4,5,4,13,VIP,202.2357142857143,207,0
16349,53.5,1,9,2011-02-22 12:40:00,2011-02-22 12:40:00,290,1,53.5,1,2,1,4,Lost,53.5,0,1
16350,1116.47,4,545,2011-11-18 15:53:00,2011-01-10 09:44:00,20,4,1116.47,4,4,4,12,Loyal,279.1175,312,0
16351,153.9,1,90,2011-01-11 10:26:00,2011-01-11 10:26:00,332,1,153.9,1,2,1,4,Lost,153.9,0,1
16352,494.44,2,300,2011-11-22 10:32:00,2011-11-02 08:44:00,17,2,494.44,4,3,3,10,Loyal,247.22,20,0
16353,6675.71,23,2006,2011-12-06 12:23:00,2010-12-05 12:09:00,3,23,6675.71,5,5,5,15,VIP,290.24826086956523,366,0
16354,395.8,2,150,2011-10-07 14:28:00,2011-09-27 16:28:00,62,2,395.8,3,3,2,8,Potential Loyal,197.9,9,0
16356,211.77,3,93,2011-05-26 11:51:00,2011-03-07 12:31:00,197,3,211.77,1,4,1,6,At Risk,70.59,79,1
16357,658.88,3,246,2011-11-06 16:04:00,2011-05-10 10:35:00,32,3,658.88,4,4,3,11,Loyal,219.62666666666667,180,0
16358,2027.5,4,1302,2011-12-08 15:09:00,2011-06-08 15:05:00,0,4,2027.5,5,4,4,13,VIP,506.875,183,0
16359,1750.92,9,1183,2011-12-02 17:04:00,2011-01-12 10:49:00,6,9,1750.92,5,5,4,14,VIP,194.54666666666668,324,0
16360,3450.41,6,2110,2011-12-05 12:16:00,2011-09-12 13:50:00,4,6,3450.41,5,5,5,15,VIP,575.0683333333333,83,0
16361,891.21,4,418,2011-11-30 12:32:00,2011-09-29 13:13:00,9,4,891.21,5,4,3,12,Loyal,222.8025,61,0
16362,709.99,5,340,2011-11-07 13:01:00,2011-09-09 14:47:00,31,5,709.99,4,4,3,11,Loyal,141.998,58,0
16363,109.36000000000001,1,52,2011-10-17 14:14:00,2011-10-17 14:14:00,52,1,109.36000000000001,3,2,1,6,At Risk,109.36000000000001,0,0
16364,705.79,2,279,2011-11-28 11:27:00,2011-07-25 14:35:00,11,2,705.79,5,3,3,11,Loyal,352.895,125,0
16365,1540.42,9,504,2011-11-22 11:24:00,2010-12-07 17:19:00,17,9,1540.42,4,5,4,13,VIP,171.1577777777778,349,0
16366,327.3,1,256,2011-11-21 08:19:00,2011-11-21 08:19:00,18,1,327.3,4,2,2,8,Potential Loyal,327.3,0,0
